Date,JCI_RV,SP500_RV,SSE_RV,USDIDR_RV,WTI_RV,Gold_RV,VIX_Level
2009-07-13,26.11216822043319,25.497887759631638,15.997559267411738,16.41323350490082,30.53096505709311,20.741307008943785,26.31
2009-07-14,22.87579542124343,17.959410759258727,20.774157514395505,16.8343401503416,31.247164218714317,20.198951841923886,25.02
2009-07-15,33.769169057418495,22.843529556640934,20.883858346023864,18.088387154466698,26.588077054723225,13.710355395906754,25.89
2009-07-16,34.013969685262246,21.966201578979202,20.564694863352397,17.40932839021858,26.680923411969477,15.585639152402193,25.42
2009-07-17,33.026575301075844,20.301444565830888,19.838636022436113,15.08697328775882,26.17758073618874,14.067050320607208,24.34
2009-07-20,25.41741734134562,17.729812609314124,17.852175582519095,15.64849694926753,23.329624099645503,14.351505661575375,24.4
2009-07-21,25.669226504772134,18.095741079937675,24.443392509595082,18.288374752157207,18.587332585309877,14.975366498467634,23.87
2009-07-22,17.565125905131964,8.472929492422697,28.472746230132625,16.1595993942754,11.410053679071316,10.444144216586379,23.47
2009-07-23,20.575759819133445,15.826985961251665,27.540592974109547,16.717424436997483,14.281786836722704,8.557619089115688,23.43
2009-07-24,19.12035462377792,14.925459070467088,26.888524959776426,16.61352600023134,12.077606774824602,9.531773401404514,23.09
2009-07-27,17.988796378375635,14.957875571139594,25.488646758775296,13.697587073826448,12.766200800549054,5.626809766198992,24.28
2009-07-28,16.404030330163696,16.288539285498498,14.730470353412365,7.693514357521567,25.215982624025198,12.9640593650094,25.01
2009-07-29,13.133337389454004,17.395787607625305,45.03890123464983,7.693910382378232,53.365286771713016,12.389195933064759,25.61
2009-07-30,20.87916213748355,10.131893080860875,46.44079767322232,5.326776473413685,66.66496519634339,15.352344324289142,25.4
2009-07-31,20.899484504047795,10.13376332998187,49.8629179870442,8.145401015151672,71.67834543112531,23.185074007027225,25.92
2009-08-03,21.27385090891402,14.087263797588468,49.177320155016304,8.434904347221035,74.0719351173822,23.276371680867545,25.56
2009-08-04,21.29749545728962,12.911669342797445,49.17700912428301,9.172728990289933,71.49527668628545,19.17308009049837,24.89
2009-08-05,28.42985640484837,12.149507746702513,23.960799552272935,21.68489703228548,36.50089914670716,13.925966352734976,24.9
2009-08-06,22.154648917938673,12.799638097170513,31.058173726230315,21.02369229264853,28.54949583995541,16.08474425076824,25.67
2009-08-07,22.432283841395066,14.920841080493728,28.108187669535116,18.02329766174012,26.175816999702775,10.416211278148532,24.76
2009-08-10,24.818407915863077,12.163931202782631,20.333544727770366,14.587149315978756,12.49155180997937,13.823196914093632,24.99
2009-08-11,24.464148426128098,15.19656035177061,21.325046572003732,14.25613953561551,15.75349860262668,8.035950282577037,25.99
2009-08-12,26.449688646347894,17.977648260330493,32.9824649826023,4.138418310558707,17.120355503124387,10.669137614407868,25.45
2009-08-13,27.37354179834671,17.41839886506245,38.37641177612037,4.304004289234394,18.470687484792396,11.692303972856712,24.71
2009-08-14,27.273795536179225,16.213072899378513,38.73113808947016,3.2269468536397867,34.004895599843614,12.66121203949866,24.27
2009-08-17,24.336268174801067,23.34983835845126,48.705568642026684,4.304497499556442,33.68800849337472,12.969132345618412,27.89
2009-08-18,27.85374689277716,24.494792043587733,52.55291281180347,4.725589482091173,46.598683829081295,13.530611098372285,26.18
2009-08-19,29.369875749482464,23.206339098565905,51.516417690620294,9.356886031665484,57.383658678038195,13.791965274022017,26.26
2009-08-20,30.16690893924218,24.3117690561674,68.32544103308788,13.03932623635461,57.48270134415086,12.809942742051328,25.09
2009-08-21,30.71688498501977,26.52258296250666,69.90666430407377,14.367764148601221,37.31985058024903,16.232234379053715,25.01
2009-08-24,34.705771431820125,10.934829796036924,51.052187435426525,13.510812271564491,29.892293555791642,15.105664331889798,25.14
2009-08-25,29.76054006137302,11.850177127426537,56.03387039629851,13.525329597309902,44.49617382638511,15.029153440302707,24.92
2009-08-26,16.432312864236327,13.024858250105114,40.1376663508458,10.681143027554715,29.971720357908666,14.491544332437279,24.95
2009-08-27,15.918066080698292,12.467962549434038,29.95704232688368,6.007101323881762,32.51299672665958,14.17525172748544,24.68
2009-08-28,16.590654075606412,3.185386694571234,33.74045994403618,4.574602592584842,28.625393824939923,13.337425530120381,24.76
2009-08-31,15.34125090717001,7.0266504179420455,51.10534467804516,7.994574498228272,36.19141515168166,10.176659675402055,26.01
2009-09-01,14.799052346200241,15.93405046320857,54.81147783204267,7.8988393002185555,34.92188263074701,10.21056517434632,29.15
2009-09-02,16.674326502430212,15.290550233341396,52.56267495437017,8.678427351725405,35.881289478120685,17.329034300109992,28.9
2009-09-03,23.42498328961759,17.82933686245647,70.37451484722654,8.95259018067038,30.38548055542722,18.49594644901562,27.1
2009-09-04,21.373338285432066,22.29814143217198,67.67038345030618,8.23516500231153,29.560786286543163,19.97459937371448,25.26
2009-09-07,20.405777193552332,21.7377821603211,28.115870479360108,5.398084221100322,19.61314106797252,17.9252254292007,25.26
2009-09-08,21.334641846151655,10.776442339589009,26.850607463633246,14.508908792094918,31.542680115741202,17.95295153479457,25.62
2009-09-09,9.893969533025546,7.511198424143865,28.060477610810267,15.745206310224559,31.092424152063774,14.28247362970785,24.32
2009-09-10,8.323848797985027,7.762399447910044,13.681138922047719,14.339916025621944,29.70096129824244,3.2403806560611774,23.55
2009-09-11,7.527164627417831,8.55429623939328,18.00064171812611,14.697395641756783,46.19641230829634,7.36504562568555,24.15
2009-09-14,17.207173385855945,7.250846262394577,18.04387462465302,14.626878643174567,46.71894074349129,8.908137092493487,23.86
2009-09-15,18.128755069088005,7.17305146963013,17.389924944753552,4.757327415119163,38.96163145439246,9.315758049891492,23.42
2009-09-16,18.339339386748442,10.15022591736514,21.787516470789967,8.737560699530269,42.2367365195895,11.768588598757963,23.69
2009-09-17,17.45106607157303,11.50949743440329,21.810209313274825,16.534949385049156,41.996343331320325,14.091982493254923,23.65
2009-09-18,17.614700042356777,10.647073042778615,32.88464801239132,28.883566393086813,26.729788377286557,13.456770742990663,23.92
2009-09-21,10.3112663256564,11.959255571706803,30.79155334863806,29.34584985068426,39.28063965604687,13.59074620629865,24.06
2009-09-22,6.586986155663062,12.244497958861402,32.90274707121953,29.34761284548006,37.78022810715436,15.099136545915206,23.08
2009-09-23,5.112200892510028,10.113269686704594,33.67650397387544,27.870369611358104,40.80605662018388,10.780177591305666,23.49
2009-09-24,3.4347256621628235,11.681853165608555,25.2872604716638,18.218985636547757,46.409949538813315,14.707493119505067,24.95
2009-09-25,8.55854933019123,10.740006685753423,19.52184638347079,6.711508103735729,48.12628851637636,15.039595138325323,25.61
2009-09-28,15.381287688379606,19.199766318480243,20.70988564759716,6.840412054532699,49.6781227241458,15.505368948057777,24.88
2009-09-29,23.136855221773516,18.206926083235732,19.88153007709537,6.351638576265627,40.58656715146473,11.51465791363679,25.19
2009-09-30,24.40462242691433,16.908606285940376,21.79939828747349,7.288235412619309,58.13664858099775,18.000846248737155,25.61
2009-10-01,24.34302872801821,24.658563732324676,21.040288971971634,10.5719012409253,38.52445207853069,14.899724815070357,28.27
2009-10-02,22.518066184380213,24.599537906359757,21.37240454125941,18.171684219401993,42.57530720078681,13.254552334931752,28.68
2009-10-05,12.390103069586223,23.05721817600964,7.314040067866324,18.261432864048384,42.70672094057073,15.27003712497533,26.84
2009-10-06,12.425856825634968,26.44052781718052,6.38508674333646,18.29265296130604,41.56053165703636,18.421264609113585,25.7
2009-10-07,14.808416843877149,26.46882377544567,0.0,19.639417834546425,18.66184979125802,17.77768848456974,24.68
2009-10-08,18.279594104562033,12.676252854877063,0.0,14.660803109965379,30.32063599752442,11.435246383791188,24.18
2009-10-09,18.561782071341955,8.240230770277,33.0102041273399,10.289037031845274,27.559426831985423,17.024170014593235,23.12
2009-10-12,19.130886346137963,6.67901200060503,34.307201700596174,8.305675283043941,29.755437721103657,16.52564505153012,23.01
2009-10-13,10.462064552587046,6.2007292462153,33.673514463469694,8.328274148939489,29.845297206153205,11.462714317001204,22.99
2009-10-14,17.651612539305837,11.532989840962307,32.268753034171574,4.625074654114187,17.02639938063939,12.047256863871525,22.86
2009-10-15,14.476752888235865,11.584029420189223,31.528035773345866,5.154044525154216,17.793459193476156,14.768659626736202,21.72
2009-10-16,13.550361630753336,15.222918627831032,13.48583776641482,8.482942486515471,13.182002259341225,13.721301588487629,21.43
2009-10-19,10.220512872419631,15.903147927281964,13.76323990584288,7.879068990309367,13.22505246379649,12.993422291452442,21.49
2009-10-20,13.433339615777783,16.988851515549253,13.937587670925907,7.585394287493058,21.349482432291104,11.528793851038657,20.9
2009-10-21,8.938142074164693,13.045139281823486,17.010081386733106,8.29881666004019,24.08549383444969,12.527312693917402,22.22
2009-10-22,12.767366906799765,15.51071573640813,19.36931847469867,9.721259648429363,22.118188062659716,7.551528251327916,20.69
2009-10-23,19.554644877578003,16.968082350949782,20.558652100602085,8.348715582932426,25.001670125214506,7.989228865629214,22.27
2009-10-26,19.20735000030115,14.97126552374907,18.024103402773974,10.54427063712986,29.94923564977752,10.945593887587423,24.31
2009-10-27,21.410763815034073,15.049658955892102,26.76046704044258,9.453939406623412,30.971707255206294,10.800628424015224,24.83
2009-10-28,27.126368654867154,18.359744679016853,27.254762021820095,6.935278648122171,24.405730786401318,6.389393635712504,27.91
2009-10-29,26.356288636289094,25.86903580021047,31.24272893345797,12.558760755762462,38.15299582016021,17.235926159493328,24.76
2009-10-30,24.297136129286486,30.83119059162178,28.26799911623128,12.495028559415578,45.14787197512191,17.49603265435071,30.69
2009-11-02,24.69957318714564,32.18312061392139,37.42423540915931,12.143490296063883,45.665688725794,18.00186093205124,29.78
2009-11-03,24.37535410407958,32.57876261782086,29.52914476600131,12.084369679667471,47.267467582318915,23.602759458803014,28.81
2009-11-04,19.90454156892883,29.18392383082672,29.46534384296321,7.445678963799131,40.9369963554735,21.439792254334183,27.72
2009-11-05,19.44366971965629,27.74246557406303,13.247876164926893,6.006055003988208,36.30335432169271,21.630940212980217,25.43
2009-11-06,19.91049297664131,11.766684432332156,15.045236364618313,3.7322651703562997,31.010636988368223,17.94017191324313,24.19
2009-11-09,19.96684388630484,16.226931631978143,6.180335608978562,6.529763101306138,34.745592034588746,18.065010998751504,23.15
2009-11-10,16.70405260502648,16.979487324686218,4.402470696105037,7.410353757000627,32.11084310866495,3.4345003196378934,22.84
2009-11-11,14.105641651974715,16.02718786311771,5.658796039574062,7.676246098958175,30.89796730145105,6.241489639844879,23.04
2009-11-12,13.653371643267393,18.586161391672746,3.322974622410548,9.571407021790428,36.570193887278094,10.76107075618736,24.24
2009-11-13,12.028477548349255,18.581961965505844,4.059211726948545,12.489615379644237,31.740882793863776,11.492411497052144,23.36
2009-11-16,15.957973301171572,14.35793512923692,18.87303387457052,10.518924224016494,36.01331486345023,16.36759098474787,22.89
2009-11-17,9.661355867382989,14.244616869808606,18.64878890764921,12.065413989823204,35.96896388531182,16.559195303337198,22.41
2009-11-18,9.784579836821031,14.321659330794224,17.47729585596536,12.646071557509101,36.141119770228556,16.335275098494378,21.63
2009-11-19,13.330025204340705,16.130073939090884,16.083853293429055,14.120132801461596,34.5844036310327,13.415216686497905,22.63
2009-11-20,13.475524953513203,15.868936240964471,18.453755711233377,9.591224262580786,34.92237875112663,13.21387540911462,22.19
2009-11-23,8.604681798756236,15.380809413640053,7.70813933758077,11.096196928469418,24.088839738891274,10.124186674484866,21.16
2009-11-24,9.161811862600473,15.327741454594259,28.920930009121058,11.104997440448626,25.70962105100835,9.912109475620165,20.47
2009-11-25,8.563065601060899,15.801676772004598,33.40846798009636,10.651685339129168,34.528549940540366,13.195315591819853,20.48
2009-11-26,20.81350363379879,10.441392302346605,41.11657405651215,10.433947297580174,27.946267142555744,13.415277206521985,20.48
2009-11-27,18.22700545256068,17.846787861400397,41.892049862902425,11.828567115624436,33.257950485592154,19.000802765648114,24.74
2009-11-30,21.882863545154866,14.163719596872204,51.355397145595056,11.721466845181741,34.664163890763476,16.670498423226945,24.51
2009-12-01,26.36363318761535,17.37352872971008,46.90700168809189,11.69179497641979,30.929825360075647,18.586100045902395,21.92
2009-12-02,26.970893302390788,17.030889214261066,44.76299558747115,14.424904984200381,31.03430899310057,15.988052568229705,21.12
2009-12-03,8.874560523621781,17.979713464266766,32.33770378996957,11.936480494861634,30.930599840056043,15.560663225363715,22.46
2009-12-04,6.244794361787764,11.908967389098377,18.877752808919514,12.891528760251587,26.762887683502868,35.962414491626134,21.25
2009-12-07,16.054873347644044,12.349261631443397,11.018123555605978,11.762226509607682,24.120188981044983,35.48418938581406,22.1
2009-12-08,13.831550223349597,10.241908527468865,16.467845669738725,9.68112736825153,13.24378263128259,32.45638309023176,23.69
2009-12-09,13.140238885566744,11.170213077346173,20.654826415531222,11.4873197419978,15.065280772274589,27.228663079909918,22.66
2009-12-10,9.534275388783103,10.907498668078157,21.155170267640628,11.49260573397202,15.058183442124404,27.356763720014197,22.32
2009-12-11,13.69407844422336,10.443373861965643,15.329310780580272,8.783578219790806,15.698602466054478,16.13561835750588,21.59
2009-12-14,10.79126673440231,11.110688227138786,21.24006401793787,24.097727498163387,16.297054413555937,18.287377767389316,21.15
2009-12-15,11.751321940856949,7.84249970976221,20.759113080928742,22.762853417562336,25.103491792646896,15.744739368854862,21.49
2009-12-16,13.52625317482019,7.89473779920354,16.228567527935493,22.996502686470986,25.17270781839671,10.205237352475217,20.54
2009-12-17,14.847144995827135,11.997450362625953,23.181999965664524,25.3992926143375,24.88481332911125,22.123611458978502,22.51
2009-12-18,11.051757977835893,12.617777089251511,25.534632945186857,24.491103674294653,20.774071860586297,22.50419935073687,21.68
2009-12-21,24.95329189511066,14.117093122935346,17.387633775128858,7.715957620942065,24.266163499369725,23.439251365876405,20.49
2009-12-22,29.12409069318711,13.31978722283237,19.114878271118805,17.117555677410866,27.11046913267353,23.206571555279087,19.54
2009-12-23,27.302064030070138,13.307724312791349,24.44836702153593,17.277891752156997,28.18030053731501,20.933602550536705,19.71
2009-12-24,27.387843091522253,4.937163572719376,32.60590298884432,12.73181663779496,26.65576063843659,16.315109451039678,19.47
2009-12-25,27.387843091522253,6.237398790049465,28.292925393209313,12.515346264090551,28.543613862676736,15.94125846595063,19.47
2009-12-28,11.818701751119386,3.2466070852581983,29.858853861087614,11.52925154137615,19.553349333506453,11.244186876961873,19.93
2009-12-29,9.136350973853222,4.001978859793613,17.24579589131893,4.7508794544103345,19.868728188816856,11.630562356460521,20.01
2009-12-30,9.151873122436943,4.0027068686721785,17.404400090609787,6.01715007692669,11.417730125370982,11.634659204329655,19.96
2009-12-31,9.151873122436943,7.3062506449821,12.822864997789221,5.872076994615151,6.066692119101407,8.59033629897258,21.68
2010-01-01,9.151873122436943,7.3062506449821,10.77861942139802,6.569084218897621,6.066692119101407,8.59033629897258,21.68
2010-01-04,10.507990436250074,14.914727412758447,15.150418176028785,6.139993136064118,17.928907439524156,18.066772856876508,20.04
2010-01-05,11.260898382709495,14.81552905042332,16.184901789850084,6.131388730719779,17.60253063529783,15.42778245419788,19.35
2010-01-06,12.49170674912186,14.793348294443788,14.529773487589303,6.286846014041936,18.729324345327637,14.98937700138182,19.16
2010-01-07,14.796103937281854,10.29322462199072,18.511363524949235,9.154777113503421,21.362100774894575,16.606936341161624,19.06
2010-01-08,14.850972113523525,9.64547406209951,18.703219253103505,9.423109370106982,21.1131185697026,15.7306849517442,18.13
2010-01-11,12.196828055478386,2.1186937614171564,19.198351497901022,9.569954376635351,14.206560809004579,11.927513084833935,17.55
2010-01-12,11.777280602907808,8.56321198230856,22.72697547159813,10.604175520857746,21.887013394784866,21.626264486748383,18.25
2010-01-13,15.487506292856892,10.459820440579238,31.819002206180123,9.010755286707813,14.265480614223737,18.702255521717486,17.85
2010-01-14,13.488044323675929,10.281608688229412,31.176665215071576,7.050277942325672,14.735265562196908,18.863426651770794,17.63
2010-01-15,12.44979913336678,13.105172124176015,31.185137930335248,8.951974542803127,13.338023564991959,20.535650946458166,17.91
2010-01-18,12.053713957171219,12.883772530188956,31.1114105305399,10.85285066190042,14.611964186082472,17.65971431921188,17.91
2010-01-19,11.342518971271705,14.138961304494549,27.34386384562695,13.55923231724324,19.36595510663314,12.496542896273622,17.58
2010-01-20,6.653783308679254,15.53694735746605,26.1596168784889,13.346955313344537,20.663291725433645,21.33433465448412,18.68
2010-01-21,11.209135611952949,19.32139794667725,23.225525786770724,17.40782885971129,22.993449335472615,19.55870778263562,22.27
2010-01-22,13.170262908507977,22.714519289654774,22.78485721475905,17.06225925366389,23.763756980822453,19.745398019792205,27.31
2010-01-25,13.19249792543132,23.927143225296447,21.04895282269897,14.685780994663702,26.855226859971705,21.35701676688174,25.41
2010-01-26,7.480367078149251,17.441784779745976,20.199906773732426,13.697130740725894,20.335109191620994,19.05066972902335,24.55
2010-01-27,4.544498506247118,20.49099423846535,15.056199991036806,13.277416156093109,19.71428314823824,13.449650453208688,23.14
2010-01-28,20.435076240794395,18.385028964338286,15.218608812876354,10.510303095365222,18.590044939034822,13.294405420897933,23.73
2010-01-29,18.952453492393456,12.469069113910917,16.578192277304723,12.52493291285158,14.795419529880352,10.75643949386478,24.62
2010-02-01,19.827598955141465,17.232257205304286,17.33784588603689,10.23046746414902,21.993571454265204,18.19758520231536,22.59
2010-02-02,19.092568346462176,19.583630735741394,12.109351823050693,10.113363952687763,34.435624809788216,19.609240590207808,21.48
2010-02-03,19.273233723215508,20.014121187799564,22.600127666792076,11.075962060401624,31.046991662658733,16.406978945707397,21.6
2010-02-04,10.814366866921091,29.864930038286474,22.715745271767187,9.059632501951581,53.39412022784353,39.707988131841674,26.08
2010-02-05,22.199319445239794,29.65408842530109,26.501206263326743,4.987677522339735,56.39719177495204,39.742536619336924,26.11
2010-02-08,23.40183316231824,26.346026663197527,23.96119449165781,4.497198980052575,53.70134394954186,37.25931153344242,26.51
2010-02-09,25.444539243185275,26.376075856876163,24.128062573946345,14.828986990065118,48.1642202635563,36.784754949236294,26.0
2010-02-10,21.718993863295086,26.51934768241444,17.843143925732512,14.247266361574225,50.160574016766624,37.08386515581908,25.4
2010-02-11,25.762212139078724,14.02299738241536,17.859706723699002,14.14940186732296,30.975405177624747,17.30588524936007,23.96
2010-02-12,18.387933211557915,14.577851628679236,9.116802525970499,11.342251140395184,23.39161989102069,14.46474152449093,22.73
2010-02-15,12.01421051784025,11.535494444998102,8.483030271903457,11.488913356895532,23.970216310230565,14.080932599070913,22.73
2010-02-16,15.185480427902553,14.253521823232669,9.395491320010949,5.119340184328785,31.01005592312086,21.502111272769078,22.25
2010-02-17,13.508488613243468,13.01466205749955,7.571250859755694,9.889324835644292,31.106282552191,21.257152902084037,21.72
2010-02-18,17.340090352623033,12.620033420403466,7.718041515466388,11.62702177930005,32.88353884940438,20.328128481622226,20.63
2010-02-19,16.745667435164293,11.057648429128422,0.0,21.953470484444317,24.573239334515037,19.00214158993151,20.02
2010-02-22,15.084858819741424,11.443314418864592,3.4745233859365117,21.7990879088138,23.066930846753106,21.169086356347343,19.94
2010-02-23,11.366438788789178,11.640542104792859,5.280817806474299,22.004919524345276,22.019855798240584,8.188132997001569,21.37
2010-02-24,9.650535215139477,13.408646709877504,12.4487128608687,20.037239178411017,23.01392125163713,7.803035634578798,20.27
2010-02-25,11.663593184975003,12.541708121107,15.205978406056422,17.29249555640007,26.222820781398735,13.02662523014421,20.1
2010-02-26,11.60774056570629,12.440952320964136,15.661429272894583,5.17719004715009,29.52595990127739,15.1646239322408,19.5
2010-03-01,11.27831453955005,14.651149680761387,15.333081061749224,5.335629280078323,30.169576579613402,13.785297180277027,19.26
2010-03-02,11.758223341170487,8.534603224872606,14.256030811709232,16.60419843989602,29.45089318827425,14.343847905946113,19.06
2010-03-03,11.967123118390697,7.290876046223495,12.989004672546251,16.11968293493289,29.57650472200526,10.245279912276684,18.83
2010-03-04,7.24816193434167,6.089254613426657,22.12063184025827,23.588907335261702,22.601599284555853,15.532094034462634,18.72
2010-03-05,7.570230302630225,9.017416473212851,22.388962576537743,40.82885008298667,21.55271287803301,14.909188807138499,17.42
2010-03-08,13.634063401379036,9.093681176805067,20.94020153822938,49.979705031319426,15.938985986302765,17.544006553534523,17.79
2010-03-09,14.224808867314893,9.177126093160478,21.375070757619632,47.594773842547724,17.438962361742107,10.472367132243498,17.92
2010-03-10,11.526968126846812,8.640442830372832,20.395311812954635,47.493744944953036,15.3262365180443,9.811350163281118,18.57
2010-03-11,10.30105547217467,8.620749179224255,8.472321426165852,44.437299989382765,12.321206752576275,10.348616391926335,18.06
2010-03-12,13.529360985882786,3.5661482040985355,13.126836720004988,22.819010480855404,11.432420559773982,8.690213042729297,17.58
2010-03-15,8.945555467252342,3.3490893685619385,12.48604849766662,5.489736055124166,15.424960609278218,9.863529467502092,18.0
2010-03-16,5.057116753763708,5.161588971082595,12.55373486629964,7.210161888487914,25.591295427731268,16.711608095682884,17.69
2010-03-17,23.006920231020302,5.426377405640493,20.95587726511823,8.111675002229612,27.376237336502452,12.334604926064523,16.91
2010-03-18,24.88683069279481,6.037151806595083,20.970142474096793,8.531944619799205,28.48821627554778,12.102214821726228,16.62
2010-03-19,23.99914460509874,8.146179014596319,18.254882762878257,8.535565723764325,30.881844100332035,18.99631208324128,16.97
2010-03-22,28.230258184429648,8.354122003939539,12.326846408171198,5.873507793595482,27.360218070362507,19.70311683834451,16.87
2010-03-23,28.272991311685857,8.129583325485404,15.686383208592195,5.592429697052773,21.932219738040985,14.722104439238349,16.35
2010-03-24,20.9663599112222,9.15385063646465,8.204079834783,4.131194744195234,20.024624586906928,15.430409973648064,17.55
2010-03-25,19.998485293583816,9.26114928442202,12.380990511311618,4.040980407180208,20.017886601827943,15.720790390080564,18.4
2010-03-26,19.886690108400725,8.097029022758164,15.58170958068455,4.32936634838958,15.898752784780573,15.376806646481137,17.77
2010-03-29,14.84477377914035,8.284398249870712,21.895976964219713,5.287251239270231,25.804316475878938,14.497504662513144,17.59
2010-03-30,15.340487949686434,6.438284985637795,20.170865041978693,4.126034947402136,25.30559244823312,15.188347180148018,17.13
2010-03-31,11.26116055477417,5.37683960777136,21.652997278754484,4.8102212457954225,21.77968600009222,9.51888034313448,17.59
2010-04-01,16.924936282153254,6.905160062774798,16.87907859727336,6.105310987223089,20.51593671114635,10.372194120762103,17.47
2010-04-02,16.778816673865208,7.016531888893029,16.493988743756134,8.274363409287242,17.337713758278735,10.090091804148516,17.47
2010-04-05,19.451689480404465,7.8829583574409385,10.598138569378461,8.352444538099384,14.188052819922126,10.290740605304508,17.02
2010-04-06,20.174243836257975,7.655409770859534,10.687010520593768,8.36451595485375,14.150143366691871,6.931851073067621,16.23
2010-04-07,16.476286831320632,9.048813384001576,9.423423129664018,8.066486296756336,19.36014395100337,9.777033779643789,16.62
2010-04-08,21.12157944665107,7.989605473426917,7.701699078027936,6.268075163677437,18.980784191252056,10.176421889284915,16.48
2010-04-09,21.26048328565425,8.62312527296913,10.31533605708069,5.84958551484508,19.5989702469739,9.340686298037985,16.14
2010-04-12,17.426871992312847,7.313819311139782,10.699704828992084,6.044088163052104,7.852497302693942,10.169768637274334,15.58
2010-04-13,17.37496501511127,7.333824519359702,13.785134235555054,6.016744273243662,4.513407350959813,13.64481359585845,16.2
2010-04-14,16.611171880607966,6.6958000575242185,13.440097396044184,5.681453903533949,18.884578098892337,9.367260404977108,15.59
2010-04-15,9.240238753539144,7.234139090860162,10.079958366118491,5.562540041904944,18.577569310899047,9.322096226565929,15.89
2010-04-16,11.789891258485987,15.692143181027351,12.524337295259542,1.827492032371936,27.05420554630679,16.060484870722878,18.36
2010-04-19,11.915521875480243,16.045255023495226,36.91424492969712,1.3571610277408042,29.953089116907794,15.828921395072186,17.34
2010-04-20,19.09308282891721,17.009996248499032,33.99533104254183,1.3334150377335374,37.51210703983894,16.33993894619736,15.73
2010-04-21,19.70666497454887,14.802454411472855,39.56508273592722,1.3680634828258669,32.508317754384066,17.36639781766513,16.32
2010-04-22,19.638596688939263,14.934111611559192,38.89363577158136,5.933510974714948,32.73596199934647,17.33003088130592,16.47
2010-04-23,18.11483919904842,5.839904453734249,39.07732082522836,11.344330942073547,28.083987903147836,9.798154387195433,16.62
2010-04-26,10.610541528986223,8.33994542376137,17.62716672315017,11.708265534489389,22.120389142571433,9.508197002783422,17.47
2010-04-27,6.782779550468486,18.746428828899273,22.68000737971859,16.47611959200008,22.80239823072836,9.888261612448051,22.81
2010-04-28,11.818238346337715,20.16938325479896,11.78151856285539,17.953822453416603,24.205347729880472,9.842471741180763,21.08
2010-04-29,12.96988727602134,22.937043020639162,11.764671163232752,16.098653077015552,29.823931829452178,8.349203462578831,18.44
2010-04-30,16.714050504271395,24.302468676303988,13.592575175356426,14.218283710269663,28.52353908239719,8.560173460370477,22.05
2010-05-03,16.89491609924125,27.555558059970096,14.621788440595138,13.573967479377904,26.245094864234556,8.062613698259495,20.19
2010-05-04,16.784422845963945,27.792140962277674,9.884835863704115,8.225409012189939,39.065540911937354,14.083369639731794,23.84
2010-05-05,33.06603850526318,26.90916662091747,13.524698430493522,5.490946083515851,44.74876179670249,13.25202296251305,24.91
2010-05-06,31.54280357320268,28.076706565014767,31.28266320249562,10.64598374303973,38.14025899090908,17.955516885465947,32.8
2010-05-07,25.351689007321973,27.992034325375577,30.449547617956107,13.56405721891558,26.134835686919523,18.1328939192428,40.95
2010-05-10,47.756743472164786,47.21152751025991,31.59595869069231,13.81826597188112,41.0842477866214,20.4157568247147,28.84
2010-05-11,47.43582555309804,44.760082851810424,31.96377655270118,14.297192870415447,39.04151494647903,16.88211155942088,28.32
2010-05-12,41.43547781858785,46.0394166572004,30.134154313365027,14.247228977841722,35.64227517759621,17.800601860717048,25.52
2010-05-13,39.942876921661046,38.11274397695804,26.82944872911879,5.01854886085624,28.93086619328123,22.06298234236312,26.68
2010-05-14,31.339395814790727,39.381889425214894,22.90064079588411,5.211529045131852,34.59225874059357,21.78144714817647,31.24
2010-05-17,17.829671703451158,19.9185351925903,43.24157713954226,5.177070449009547,20.22446314267266,19.911400509261664,30.84
2010-05-18,15.2356160910343,21.184784490830246,45.32499599777841,18.64040326506883,18.79333193078814,19.230354378985055,33.55
2010-05-19,28.475853867884638,12.574002340922545,44.93943424023084,23.361298183450078,26.052790734140086,12.16257003624262,35.32
2010-05-20,27.51769501224224,24.91029460004456,38.77727810466611,22.520439854832887,27.24660789763903,12.113113140494548,45.79
2010-05-21,25.6013211448527,32.36008233460852,41.984623212283644,24.82367596078305,36.34822150305558,11.122621226076703,40.1
2010-05-24,27.000075139267953,31.21327104609194,28.091067795782557,24.276737561277066,33.05335469333678,20.13155606824023,38.32
2010-05-25,23.063364233638808,32.09341717892686,33.592594835257295,18.388965368969206,36.07654233552973,20.289298982387802,34.61
2010-05-26,67.29997968988648,32.06021941951314,33.35286281035953,10.798546182223303,46.83734596388752,17.24034555986699,35.02
2010-05-27,66.78223168534723,28.643700126864747,30.641784222695115,19.660883495732257,42.810038945868676,16.561903078686424,29.68
2010-05-28,62.21950961904332,29.7201831280806,30.919319219123206,17.33813734944282,44.864280753744936,11.8890038843827,32.07
2010-05-31,62.978829394225585,27.395408248128767,23.76993561706806,17.314646063128656,45.185308943355274,9.08827505061941,32.07
2010-06-01,57.571976352230976,31.061906389768108,21.258829294488706,17.579218510401667,44.30387174617015,10.47771747208927,35.54
2010-06-02,31.839888519828698,35.445833710137826,21.261476950064647,14.949957638347152,36.3646268797764,8.434671891336407,30.17
2010-06-03,36.6883196528062,26.58872057682102,16.15201623457813,7.7192042359592765,25.086069750126484,11.762118779853013,29.46
2010-06-04,36.29079464184778,36.282959616133155,16.28444575555353,5.227289496505629,39.766853673484135,12.837915195992114,35.48
2010-06-07,36.581153327253475,36.49406070974587,11.649819564769583,5.8460994307713126,39.66785515560792,18.100242128085355,36.57
