Date,JCI_ret,SP500_ret,SSE_ret,USDIDR_ret,WTI_ret,Gold_ret,VIX_ret,JCI_RV,SP500_RV,SSE_RV,USDIDR_RV,WTI_RV,Gold_RV,VIX_Level
2004-01-20,0.00862822381534291,-0.00093039592422061,0.0,0.00013114637067867697,0.03171305467963869,0.01464512384535728,0.013902905168991434,13.034914464765352,6.621385367444064,12.259233010608806,8.760337602153152,48.58086075465868,26.833243126339795,15.21
2004-01-21,0.004099588425845811,0.007741500093105941,0.0,-0.0023739714707132933,-0.045783638576581055,-0.0038844428547032952,-0.05890027109972726,9.603961923987129,6.372527043129807,7.332384265447067,4.899611874807631,63.198458787150834,26.850505204235088,14.34
2004-01-22,0.0,-0.0032118760357988966,0.0,0.00304094785182055,0.010070578563596309,-0.002679334205479271,0.025474699441871942,9.430802311731036,7.78450503942904,6.207126655191991,4.860834027745793,56.618392476996384,12.577208569418486,14.71
2004-01-23,0.012262504985655311,-0.002091368569236039,0.0,0.0022241896286841205,0.00028624588716985653,-0.005135113374840724,0.008798703125888117,10.85140259260776,6.875316172499128,0.0,4.490926133749054,44.90409420211988,12.832375007326585,14.84
2004-01-26,0.0012652973896699077,0.01203365095085063,0.0,0.010212660328165072,-0.013542924177136461,-0.0031921451292664035,-0.019735244121732793,8.146864007085547,10.755511659897538,0.0,7.492736338643024,45.78364703641088,13.12156673270367,14.55
2004-01-27,-0.018443892196477154,-0.00984604069795592,0.0,-0.009060870524595475,-0.0102056579052957,0.008327258504107258,0.053524480415704664,17.904102521562045,14.022105192183046,0.0,11.307699308305597,33.5330031672027,8.678635274930365,15.35
2004-01-28,-0.006997945550813242,-0.013703003818488177,0.0,0.012863800083156065,-0.014762594643008865,0.010915814876996187,0.08907222700585411,17.972746659913067,15.627367348035767,0.0,13.556686865190416,16.80872451061496,11.737165443483631,16.78
2004-01-29,-0.009776393716300987,0.004976607887129698,0.017597044252418162,-0.014443339669182974,-0.0243877810074591,-0.03936547634507997,0.021227212130573596,18.488884317562427,16.72050169978421,12.492662129284897,18.863077255833883,14.115729671913181,31.875971366945443,17.14
2004-01-30,-0.00887498420710756,-0.002631069307528937,-0.02367386150258502,0.003440955307652471,0.007288219324684937,0.009241979108281917,-0.03020661996479749,11.175655812201159,16.732316596041613,23.31340709271505,18.95840161759013,18.356718458963897,33.62001440118493,16.63
2004-02-02,0.0,0.003644566532254559,0.02062594566025565,0.0011718942645615887,0.05675490329276063,-0.008740222951242386,0.02845479469926591,10.489473315984128,12.994464736555745,28.098348560016397,17.06295461726704,51.119542353681794,33.888920579886346,17.11
2004-02-03,-0.030493493284125348,0.00067802881137923,0.01552169430769208,0.001005138137497925,-0.025479085300984784,0.00125329004999948,0.013352883448293792,18.147770765487717,11.860981836457395,29.223859185846475,15.57501621799516,54.623362007772094,32.62637803405748,17.34
2004-02-04,-6.024946016934271e-05,-0.008406493562770087,0.021519939020451937,-0.0013482278851721665,-0.02976410190645386,0.004498882869260198,0.030107357818940937,19.76314390263436,8.530110901084713,30.403378960244133,11.335311423262652,58.08578966969363,30.883794606276943,17.87
2004-02-05,0.008444610681771667,0.0018358311402747807,0.004894896159543347,0.0025413273469936464,-0.0006044122275267131,-0.007258197300297562,-0.008993877376594551,23.65155793527686,7.527569172548464,29.81923178528012,2.8861162533842917,54.96945044024856,12.195922572080658,17.71
2004-02-06,0.030035854415104417,0.012477323033346522,-0.008441556007578647,-0.0023046521701185784,-0.018304354862013376,0.013721058473182383,-0.101540729554961,34.51340510082031,11.840564737867224,20.062035454865995,3.1494073629878065,56.299070512460595,14.565157074574453,16.0
2004-02-09,0.010917569629516,-0.0025847194285961096,0.014388719586374612,-0.0028082320423293786,0.010718216220024107,0.00789737569495094,0.024082670515957114,35.06337621188927,12.132931788216785,18.575824597181764,3.6186324261078866,27.272439220097297,12.404135006779699,16.39
2004-02-10,-0.000631019312658549,0.005014471967764633,-0.007376648253452847,-0.0013298585290681265,0.031186935316179044,-0.000983767910132838,-0.027839719393669398,19.741106331764424,12.49076516992806,20.92372589994055,3.342180064733668,38.06292870201061,12.813676251010532,15.94
2004-02-11,0.003933456590659134,0.010610962233752075,-0.00786641782773256,-0.0010937126007778408,0.003830857786481182,0.009306949374008194,-0.03511372551128109,18.666214801021418,9.844283303996415,16.163118505328313,3.332739766863445,28.548252370198608,13.469897115494753,15.39
2004-02-12,-0.004831128575336074,-0.004892059958436546,-0.00833559860545148,-0.0010590931322047486,-0.0005884083723755559,0.008496227829085599,-0.0052117381811954714,21.73263082822033,12.269358541130964,15.912141914968501,1.2568228283845209,28.546146168773845,8.508625885575329,15.31
2004-02-13,0.009169625775050533,-0.005483146070926729,-0.003186341704535788,0.0014872721302178402,0.01692482769206896,-0.00825247401922531,0.01748183077300969,10.457970420595393,11.140307790966801,15.31563442220861,2.4553704563779895,19.737754692111945,12.194219883235649,15.58
2004-02-16,0.0026931650615102595,0.0,0.02282300238819225,-0.002344969774484682,0.0,0.0,0.0,8.29382352469706,10.831417953956542,21.204682581439254,2.2491329913724067,21.688397806746785,11.589419406131027,15.58
2004-02-17,0.002285753566985364,0.009709907376462,0.004085754055872306,8.344107767635686e-05,0.017212128881121207,0.013796660813122951,-0.011620531023018759,7.947351807233114,12.324199446224421,20.51111511951725,2.2897527414612315,14.160489693824728,13.935170922029702,15.4
2004-02-18,0.011399401452551696,-0.004478591885565632,0.007788643084862034,0.006792876901121744,0.008214180161160397,-0.00893402054840898,0.012262173650101654,10.164914134851852,10.135015678420125,18.957585288191726,5.6160374856006365,13.786648105343158,15.978122646839262,15.59
2004-02-19,0.004475234705853661,-0.004140978912893033,-4.7115543073961966e-05,-0.006459301319897671,0.015395685477973473,-0.006082003908054909,0.013380256963235951,6.460732079430028,9.96728634428315,16.079647163474643,7.758426552334306,11.780017738700192,15.003625691520945,15.8
2004-02-20,0.006357750033253784,-0.0025751921521034696,0.002755059005911233,0.00677883461325308,-0.011173300598125189,-0.030474301710412863,0.015075662405447178,5.874739613862348,9.313292781201607,14.331226173152078,9.209198123297261,18.610971745600146,25.53453849825273,16.04
2004-02-23,0.0,-0.0027307355816358217,-0.023564484686575012,-0.0016340990697566588,-0.03574361918962643,0.0037664827954768648,0.01546582017558527,6.891799191195557,9.459065071174276,19.828812022758978,9.06060998595271,35.45897996923741,26.253471329032788,16.29
2004-02-24,-0.01741261094221186,-0.0016666085749484979,0.00038222910423825766,0.0023200844309441506,0.006673461586786104,0.013690319608682841,-0.024232313387767858,17.55099039353259,1.8527744696699766,19.304036812222414,9.039707307994192,32.68904484471963,26.20407316927424,15.9
2004-02-25,-0.0047502795053902805,0.004012691781421541,-0.02097336733522519,-0.002154134702902557,0.031314827456664245,-0.02174270333008095,-0.06294649767508681,15.071161409269797,5.021916217423575,20.380724783526638,7.94140706027807,40.90778623535836,28.68867770366703,14.93
2004-02-26,-0.001335420582229159,0.0010836414906554236,0.004552560949843583,0.003229582548270694,-0.004775960756812186,0.0,-0.006720455401258217,13.957131073979523,4.589768970424988,21.767103419764236,5.859012640731507,38.988394872304696,29.286048299083177,14.83
2004-02-27,-0.01943334743370251,2.6115248865675636e-05,0.012113849393945228,-0.006386514198332113,0.018139188568979225,0.0015147692873675469,-0.019061162532339193,14.56171505562031,4.155211330781301,25.245620852194183,6.129331271676115,40.517939838933806,20.62334848369206,14.55
2004-03-01,-0.0027301085909333662,0.009587671810711443,0.008733342538976169,0.004589608627968314,0.019173416717701654,0.007289211613342826,-0.007588860152821434,13.647844782753433,7.007792971591295,20.68482657394627,7.178465841651093,21.735038098647465,21.230991859966586,14.44
2004-03-02,0.02695854312271976,-0.005960791074893981,-0.0014699274612260279,0.008248441275058752,-0.005440709830118336,-0.0146319462117178,0.02867090582493299,26.75086441393624,9.029685507976616,20.759176020565228,9.175282147452553,25.68675140239151,19.28340734812833,14.86
2004-03-03,-0.003751838559643068,0.0016781664105469673,-0.015208006246559344,-0.003032205000152563,-0.02373834900490436,-0.0027993401662499183,-0.021082045672111548,26.65445334870534,8.810557180817742,17.059973721350296,9.413988569749732,28.731496852053624,12.859115855730122,14.55
2004-03-04,-0.002652757366767608,0.0033305898345153896,0.004240574213648711,0.007972186425603269,0.023192646399274926,0.0012733988732061715,-0.01036278703554666,26.71056179132604,8.922230528099039,17.029029598299097,10.55044518781392,32.05897426875241,12.997791788820349,14.4
2004-03-05,0.004175747867189867,0.0017216547707091523,-0.004069751188924997,0.006796264993735715,0.016779825367512713,0.02115415070845711,0.005540180375615351,20.636409380775824,8.798292888044719,14.46616436965584,7.414488135852773,31.754865506441288,20.909743338964688,14.48
2004-03-08,-0.006631106820532869,-0.008385247434003425,-0.015126136021649755,-0.00913443545144403,-0.01869213301215252,-0.001745854041153102,0.08660844130998042,21.6466411251748,8.366822528560835,13.670915130314823,12.471048670324807,33.19907493529606,20.575480624949474,15.79
2004-03-09,-0.002318734984253738,-0.005787285907547022,-2.7487269578293685e-05,0.00892567100227623,-0.00796160691435394,0.008946381737802654,0.05002586709494698,6.295286869630653,8.309557430905613,14.027456246426993,12.686408393278194,33.431200398816216,15.79664029787805,16.6
2004-03-10,-0.014040931859815463,-0.014741023041924732,0.02472033822863097,-0.005257255508274796,-0.0049737599081005925,-0.010445257861538566,0.11751526219113362,10.61329060642869,11.807243413529942,23.2153115178482,13.356824912868502,27.98436420299532,18.911874420735483,18.67
2004-03-11,-0.025480807821094426,-0.015340983258414593,0.008054075629597469,-0.0009449951629910509,0.01866135383733975,0.001748470534116803,0.10176541614004564,18.113295884404447,11.157515509470077,23.607169857997565,12.239770574940135,25.895662213079266,18.874280323384955,20.67
2004-03-12,-0.00411803062770691,0.012382496522574548,0.0018309200177276967,0.007674456271478798,-0.016171381600524042,-0.01356804733945895,-0.1217823138463017,15.051347476720291,17.865158986245657,22.900627744589265,12.555302909767816,23.51198857979891,14.504808807496962,18.3
2004-03-15,-0.019149831277542752,-0.014453705211388425,0.024179229401735378,-0.0020987605707362047,0.03395681403374019,0.010318450679074869,0.14379277178059002,15.627543603198195,18.79094702631335,19.007570847724605,9.968330311008597,33.11265031000579,17.407044598087285,21.13
2004-03-16,-0.011072591061263442,0.005606757224418713,0.005355345715229807,0.0006497789511195358,0.001067805760830137,0.007483197803814616,-0.03810444100755142,12.837048194559175,21.08042875226986,17.204715196283196,7.623728525028309,31.51921688772634,16.92584994747563,20.34
2004-03-17,0.01991823996604992,0.01168085961275559,-0.0002549674987549375,0.002942178767386087,0.01850436092738019,0.011120836222114726,-0.11612511872509185,27.880378364879686,21.95991147759573,15.366881180226548,6.135415025711523,30.52234743529322,16.16530135934439,18.11
2004-03-18,0.0040774428057163805,-0.0012734244764647617,-0.016080717177065447,-0.013120805267953553,-0.006569462596793995,0.01026903889618866,0.022926768401946476,23.788407625493814,17.620958892857864,22.868970567074104,12.332427745908515,31.864949436753175,16.731878765617886,18.53
2004-03-19,0.012657265161045091,-0.011236084845042172,0.01766899343625975,0.009691273844405289,0.003946854222356857,0.0033997118709028482,0.03291167532938652,25.77611652199459,17.496840093379923,25.019319945931645,13.253309609477437,25.560675780141704,5.041887453785916,19.15
2004-03-22,0.0,-0.013042204114702098,0.004460160318412172,-0.006380326530717938,-0.025802734850658364,0.011808788868364643,0.11946424420333364,18.871637482233602,16.878369398047397,19.353905237466073,13.932787468479027,25.748927138066858,5.469966800396366,21.58
2004-03-23,-0.008749809093759426,-0.0013245942512692397,-0.008000431535818395,0.00016355609194030054,0.009120234890722443,0.005733412743432414,-0.04308358613631156,17.64875340493961,15.674559394223325,20.294762091752364,13.89538663192317,26.916285368691135,5.865391671026453,20.67
2004-03-24,0.003187291503093699,-0.002397863207791758,-0.0009425723500548496,0.016711328037457316,-0.01181856356516402,-0.0062126842599153215,-0.042496512983217535,12.260072657139633,9.190749960651905,20.29665352956861,19.051016709519335,21.789708850060862,11.307327398941924,19.81
2004-03-25,-0.01594962782873998,0.01623279314786807,-0.0020577415586123097,0.0005281129923537988,-0.041373799443068085,-0.0011991846982096262,-0.10250409096509147,17.49139538842114,18.438697320282955,15.400066847045776,14.383521717932878,33.17265798024169,10.862752607001632,17.88
2004-03-26,-0.018004527338196227,-0.0010191003249801537,-0.0014004227183762202,0.0006655192277098703,0.006176325080321828,0.012875714360045367,-0.031243666017853392,14.911861862987026,16.680784969103865,7.026686451443989,13.595727450566603,33.9272418867796,13.09727198242415,17.33
2004-03-29,0.0039020349289726436,0.012920785487907578,-0.008323244973013549,-0.003378118592177948,-0.007867419057181734,-0.01191625158555348,-0.04907872282097969,16.398009520658473,14.194237655971436,5.857832056821123,12.506331395921135,31.90575851103816,15.484465495778263,16.5
2004-03-30,0.01816243907699699,0.004027620838420759,0.0026730942111943493,-0.0013937333607631924,0.022316128322547243,0.01096815954961451,-0.013423020332140661,24.057425335442122,13.193004603552481,6.315066924620827,12.770071586214321,37.54410385225271,17.09808083965164,16.28
2004-03-31,0.007663071411370324,-0.000701221841169694,0.010009604909298947,-0.01049733907168859,-0.013609430995370476,0.013192181897465176,0.027863704486934898,24.832362301779835,12.556046285364431,10.726958614989195,7.30252611947443,37.7246216931603,17.55397049604381,16.74
2004-04-01,0.002682360618172621,0.0052781319675783275,0.00944297641652849,-0.004213581937151184,-0.04255961441879577,0.0011694539983259443,-0.005390848634876423,20.90495204219294,8.995973164840427,12.218810348108208,6.68464228410998,38.411019118781475,17.12052724903388,16.65
2004-04-02,0.017468637887585507,0.008478665007107037,0.005953303175047511,0.019310692442724903,0.0034954885576572257,-0.014598799421152636,-0.0625784813092877,11.735258060784467,8.06945112610189,11.857307661305375,17.99849116063923,37.87021730720228,20.244554556967742,15.64
2004-04-05,0.0,0.007642574649505278,-0.0012231524683392711,0.009488986712814685,-0.00029082448947157093,-0.0148150857851407,-0.04378353668562802,13.238267629989886,5.756346953857493,7.496326302227848,18.793062027433752,38.22252940475308,21.371379573616423,14.97
2004-04-06,0.02745672411696916,-0.002096723832475363,0.006226319839851565,-0.009729903294858205,0.017015551120581226,0.008390316510977299,0.02311096588090824,17.994484588378786,7.688931328912424,7.104834858265559,20.72464282620833,35.84885769928863,20.5379285069221,15.32
2004-04-07,0.0036883583099290088,-0.006667594359309272,-0.0016688873568528456,-0.015030922366853015,0.03318639752948921,0.009267026043093405,0.028315920117287858,18.674765767373362,10.502385777911025,7.837136791682206,22.46805865699353,44.83641064608229,18.913948646434413,15.76
2004-04-08,0.006715528810824487,-0.0010615612138673847,-0.002410778933561037,0.0015830426917964298,0.027017607319786162,-0.006882666305935004,0.031233019689931585,17.844919771660155,10.42020801145034,6.866707889377029,22.16368177192693,22.997623844870972,18.896232417138588,16.26
2004-04-09,0.0,0.0,-0.02454993340489874,-0.00066310249964564,0.0,0.0,0.0,18.2019220740294,8.227053140772378,18.44310698236673,15.316861020115773,24.30012943964038,16.26397491003266,16.26
2004-04-12,-0.015257861935408998,0.005147788806814677,-0.00252845221586128,0.0011515149128716548,0.018672188259117796,0.0004761904851888415,-0.06216332038129029,24.376539761302315,6.739789650692588,18.309752387329812,11.823840656371486,19.929026211850246,10.606162369306158,15.28
2004-04-13,0.005101498445678296,-0.013857448116254986,-0.004566454384695731,-0.0010002443404460287,-0.016789201825146448,-0.03167959273274146,0.12184690191690749,14.143413649471684,11.503964557868937,15.53946843347615,11.004656145099826,32.63801424403151,24.732727511256076,17.26
2004-04-14,0.00806468993460018,-0.0011249951853361394,-0.010538468808402335,0.002034423081856759,-0.013255976606241416,-0.01784876337629529,-0.09983954124374217,15.157644402700855,11.145431403874907,14.829914226805471,2.1711094654688647,30.609915848833612,21.650403745860157,15.62
2004-04-15,-0.006448869042699435,0.0005937058494914674,-0.010710266847257842,0.0014389632331150363,0.022884293833587806,-0.005266469852654763,0.007653098577717432,14.867614387569768,11.310730903180215,13.659639933613692,2.1329679936177466,28.65598990219695,21.88199683094915,15.74
2004-04-16,0.004627131198409001,0.005098422760595736,0.008766896444210403,-0.0015435362711590799,0.004514680354526613,0.00826347509292423,-0.05216306328458591,15.549770407059945,12.36553115709466,12.630547843576407,2.5165300377253184,28.606678453548692,25.026992026927935,14.94
2004-04-19,0.01058923915541736,0.001065789447653068,-0.010669154599963747,-0.0003485008770678451,-0.008515219094460619,-0.0009980040748512006,0.03162318843051214,10.34822513778343,11.426564816659997,13.36807927009592,2.4652044710429837,25.710638097729067,24.68707709923142,15.42
2004-04-20,0.03261557836127032,-0.01567923510738275,-0.003863925218823322,0.006243008549540204,0.004798729549905191,-0.007265471018073058,0.07794532862751935,22.658448548079303,12.659874197371437,13.409666283526454,4.72546601429273,22.35980230165421,15.091626694521945,16.67
2004-04-21,0.004115541093158295,0.005298285549761919,-0.010746869692323616,0.0018341269563973235,-0.0510133783605305,-0.017502032045017258,-0.06633978250721136,23.029241259043683,13.719452853069775,13.460666437324976,4.715055313506829,44.13983362404941,14.900997208921392,15.6
2004-04-22,-0.012079497934924186,0.01399312529668941,0.003751784955484347,-0.005976285740996144,0.027058525473424563,0.006376759269136165,-0.06556468849288324,25.624903725441555,17.348521640344817,13.807636471077448,7.123675687526471,45.89353906629676,16.730442519790373,14.61
2004-04-23,0.013602527449766696,0.0005874950032608508,-0.013533194568343308,-0.001903327790270033,-0.006833428258225908,0.004566217979581184,-0.04193486541369242,25.678621379432325,17.12781131940585,11.101362715318487,7.178486829891811,45.17019480285401,15.425173073868757,14.01
2004-04-26,-0.004546498743201772,-0.004454937446569188,-1.2228676245733181e-06,0.0003599979216700052,0.013891003698023513,0.0022753138371353837,0.0528267361943727,27.553661929073808,17.56800279947017,11.46488218096621,7.176316092678462,47.41097333520338,15.857071927493257,14.77
2004-04-27,0.00787044281008503,0.0022694895474877842,-0.014559164884662685,0.0015896365775589917,0.015033840198388966,0.006544196524213896,0.02010791609511568,16.15830529424231,10.842704185475418,13.244630629772965,5.144174121550328,48.92533992498072,16.165833757779566,15.07
2004-04-28,-0.0002762680844811631,-0.01389083259510857,-0.0031435458198519656,0.006517663333560897,-0.0018669161309870217,-0.03367665179842844,0.07784540997554952,16.061040659864886,16.143242537560038,12.993495398308543,7.292174746892995,21.797617958819036,27.551682733985206,16.29
2004-04-29,-0.01971296626993512,-0.00761976588396092,-0.01717046008320773,0.001519307814344992,-0.004012309782875966,0.0031088107939646085,0.018851272748543847,20.3051731418866,10.335427291933192,12.067870916080329,4.892823280820725,16.51042427560571,26.9585238554975,16.6
2004-04-30,-0.02340744446133471,-0.005933773640225049,0.010166907835979554,-0.003387067974231681,0.001874414794350352,0.0010341262555511343,0.03492512403226038,20.97051219022328,9.244006024311956,17.71181643926822,5.624048490377255,14.151306077105845,26.408985423916963,17.19
2004-05-03,0.0,0.009160479197761638,0.0,0.004019422682725709,0.021961459431391845,0.0,-0.033721029967455775,21.680576798562374,14.287023363546094,17.712031345159083,5.826933871597607,17.990535387830647,26.108304567903563,16.62
2004-05-04,-0.004875199673197403,0.0018417199355234381,0.0,-0.000264482571878362,0.019951432620606172,0.01130536193219404,-0.004220687604230211,17.647115363307567,14.186673701517353,15.624094251716798,6.063453830803767,19.70067807641873,27.56647985156361,16.55
2004-05-05,-0.027993256542321123,0.0017670056536856044,0.0,-0.000851053612867639,0.015022561317918301,0.005096850992982849,-0.04827670084812492,19.263797040842686,10.754205417687466,15.64224671608889,4.384628166482976,18.188270508804553,7.10384593425413,15.77
2004-05-06,-0.015909134843590425,-0.0067456597047765585,0.0,0.0013453842456173195,-0.0050671504416868055,-0.013821566331685145,0.07804080275457881,18.887715020091672,10.383572601179415,7.217788548609159,4.353467036776153,18.74227882726732,14.706017944306398,17.05
2004-05-07,-0.003329411823557559,-0.01382050207942137,0.0,0.011516418816239325,0.014123816119483943,-0.024261004715524326,0.0614178210372338,18.24787605935809,14.082315102925696,0.0,8.00351415794706,17.02737913326942,22.996315831811597,18.13
2004-05-10,-0.05021404905556488,-0.010595665094593419,-0.02241806133266772,0.01992915482623884,-0.025362759452765563,-0.0010568032687655112,0.08659761241576598,30.731697608907066,11.321592964865072,15.915244731177932,14.456634377967504,29.9358314639288,22.882736585993282,19.77
2004-05-11,0.015494049255653413,0.007633240121986582,0.00501491649344627,-0.0017386937739623338,0.028613168615307855,-0.0037076313658939175,-0.06261826181791104,39.41631550817678,14.097369708495732,17.155212966159286,14.911349904050294,33.33114366191648,18.366786108132185,18.57
2004-05-12,0.035599074650463594,0.001669152540326985,0.022517249454691766,-0.006850131110736978,0.01756818659348984,0.0013257326613599974,-0.02342793067762387,51.59570336799405,14.070756102518475,25.467512242584863,17.104881249870274,33.8361337974263,16.864558837092193,18.14
2004-05-13,-0.006948797971632722,-0.000765913680291185,-0.0038721360451925368,0.0102021501142913,0.007574868229195313,-0.006913082570182622,0.03892383251832091,50.640130634567896,14.07560811750773,25.712664283877942,17.12042260245863,32.39664993919182,16.138195116602418,18.86
2004-05-14,-0.02247663791117857,-0.0006750481829167215,-0.022076246790288353,0.0040163373638807546,0.007276287257039512,0.005852637083743532,-0.02089548299416288,52.765229035480054,10.435833439975804,30.227143771993873,16.586444572654358,32.0106697739924,7.720648805259363,18.47
2004-05-17,-0.07800466094658991,-0.010643278744101708,-0.014651622696042888,-0.0045723624413248724,0.004099848984060061,0.006609409387673807,0.07758247667216947,68.78811378383364,10.46473233918845,27.66729514183397,10.965054362450877,15.99394067810278,9.365502260970583,19.96
2004-05-18,0.011415912273603595,0.006793585576707031,0.01000395691990341,0.006928190666114232,-0.024608380277603197,-0.009797509856319657,-0.0320719776630785,67.84301226179338,10.059902319855551,28.73983566960319,11.695901205485768,25.262071354287038,11.820075913914405,19.33
2004-05-19,0.04432559311582835,-0.0025776902048714094,0.001827391395787045,-0.0006410078124344302,0.023404286212798615,0.018716771503883817,-0.02091032799900795,71.87029526435312,9.87340845416182,20.312478732911952,9.34973434876773,27.694922450347413,18.275881617361097,18.93
2004-05-20,0.0,0.0004681638567145749,-0.005938200105527044,-0.0036544488087630325,-0.014074486153226824,-0.011822021305525595,-0.013830007667600102,72.24504843714365,9.975358101108476,20.24475071117014,7.855100181195067,29.890179295387014,20.169538104181733,18.67
2004-05-21,0.025334361398017896,0.004004311844692036,0.0059657941281500105,0.003179041213651663,-0.02449102000829587,0.0167718816138284,-0.009687912154597987,74.54155639739695,10.695167144794445,15.622114167490286,7.632621429116048,32.85655717909355,22.828060860160917,18.49
2004-05-24,0.01049469259238323,0.001690201652728768,-0.005135313172606493,0.007953007286754755,0.04385270905744168,0.002076843944839069,-0.02242369043500304,27.149773928254994,5.632923767133673,10.986760455387694,7.826490321370354,49.383243807227444,22.740245686400513,18.08
2004-05-25,-0.021308442549618018,0.0159752725031212,-0.021056099057382933,0.015329786810888561,-0.013999745907760574,0.006977674001231054,-0.12472076294236763,39.512868319681644,11.34898364100649,16.372126844206594,11.875553975301036,46.42815492068011,19.607430748125477,15.96
2004-05-26,0.0012124254171345021,0.0016965071998600416,0.004201182784746608,-0.0008323236567492,-0.010752791776261737,0.0,0.0006263702052583445,27.009793468974234,10.151672440277105,17.056088207290994,11.92771671209718,43.159958678498555,16.551275572960225,15.97
2004-05-27,0.01425436803946152,0.00567038777171921,0.021250703144875607,5.406662324197025e-05,-0.03144756271411482,0.016854331554981963,-0.0441671784885467,27.846373945962462,9.408451740635446,24.708978660222844,10.563570725565171,47.30510826129923,12.650816491452177,15.28
2004-05-28,0.0077645036917672015,-0.0005351567267563407,-0.005445134030711392,0.0015019262903397121,0.011094415359203072,-0.0022816589946698623,0.014295240186826532,22.42599010693885,10.450722075351694,24.605135771901576,10.823286159571769,45.915465432210276,12.05383403004851,15.5
2004-05-31,-0.0020102208874263616,0.0,0.004627937918568004,-0.0005507454566687355,0.0,0.0,0.0,21.34270888384683,10.83937187598094,24.60686542108646,10.946228465252917,25.30909018462605,12.425768041460271,15.5
2004-06-01,-0.0017954282901215157,0.00046380714947234005,0.015150355292448441,0.009557760518172058,0.059621109439194665,0.0015216842905811487,0.05032508388751584,11.13305313180564,3.9597230817294085,16.521559794722908,6.904422419926996,53.948292251249036,12.29081448361027,16.3
2004-06-02,-0.016769984886436426,0.0033746064194918753,-0.008002648592679715,0.012029116401235157,-0.05761710075247954,-0.009932591527490146,-0.013588844061896485,18.640804061666884,4.195311099956362,20.14391010950031,9.274423505880648,70.63310527493199,15.52647155227832,16.08
2004-06-03,0.0,-0.007449970441283577,-0.015135661801626274,-0.0017353639168239572,-0.01716347029408758,-0.0066769636861642445,0.05740023092377675,14.108665881790413,6.347445896332727,18.753180814953524,9.884051840179554,67.76375790686087,7.547472764833299,17.03
2004-06-04,-0.029790929670293564,0.005234164347567863,-0.0009339473602418985,0.0014075130923342537,-0.02031701619061033,0.007188734424048435,-0.014788793635536776,20.524183788293364,7.694431872804389,18.46612573909684,9.90026482345591,67.95539533376164,10.788604859811475,16.78
2004-06-07,0.0040722944742926535,0.015838274974391893,-0.016305830971349113,-0.01730234052005399,0.004407006484529975,0.007391393406116068,-0.08646975318827226,22.398301132771472,13.384951934738153,20.42403013792669,18.39804995205503,68.3163468866069,12.59531863265726,15.39
2004-06-08,0.003979030630770531,0.0015421889702397363,-0.015497698218721066,-0.005621738036157114,-0.03634848396279425,-0.007135606219659458,-0.02500130220541727,23.871882760490294,13.252479509954268,10.519211247686572,16.939610697742253,36.717374303650566,13.36823320784453,15.01
2004-06-09,0.008736856270292375,-0.009544872815277166,-0.017383286822754748,0.004448264161586734,0.006950041340972273,-0.016763771039667114,0.0250013022054174,24.623840016966646,16.284259377661535,10.840026723792278,13.400543550833497,28.791065682609844,16.490732862196364,15.39
2004-06-10,-0.004111275498404114,0.004533035366051618,0.0001859410204528952,0.007084843292004462,0.023951664793290306,0.003634479597874256,-0.023004629329094146,24.523071071090886,14.425446095336095,13.985048831716629,15.533597144699245,37.934576984385934,16.743610646240004,15.04
2004-06-11,-0.003849849471302223,0.0,0.0025356969881210555,0.002361132537408393,0.0,0.0,0.0,8.870195265800564,14.512064144718472,15.53146821994305,15.67932813402413,35.1612563180285,15.19808196275569,15.04
2004-06-14,-0.011120722577696359,-0.009886186914499738,-0.022905981816330113,0.00029873456717109784,-0.022620638375566285,-0.005977925534289851,0.06624086122772758,12.282362513896489,10.532720340257631,17.93046256530511,7.636156711069212,38.04367224641131,12.376741483416605,16.07
2004-06-15,0.015776651914346053,0.0059540334490553095,0.017255131194883977,0.001545702522183621,-0.010698149639108081,0.011662695365577479,-0.06557618855453642,17.293912353628837,12.007079884342247,25.701840876217407,4.236906801076161,28.028291897084348,16.928942757206972,15.05
2004-06-16,0.0006726498842611981,0.0013683975100852014,0.00791990239349195,0.0026062875223810053,0.003489468042164464,-0.009059205220181233,-0.017426714472176398,15.941111360058308,9.876461133606947,23.634249467049063,4.079583903654207,27.553739507494186,12.970045461611019,14.79
2004-06-17,-0.011008446256212275,-0.0013330627574688811,-0.02048400964983574,-0.0005313440165538519,0.03008936418149062,0.01111840800702222,0.024049255232669882,17.58544787547242,9.181167298628553,28.196863914612724,2.1356195500239736,31.185190763905595,15.173414616038892,15.15
2004-06-18,-0.010657370989627834,0.0026201235066399286,-0.012670725999273767,-0.0020322946760504886,0.0075120156387223835,0.01581665625564347,-0.010617219840871784,18.68898958403294,9.504039857842564,28.336166229451127,2.858679192491435,31.630124296653158,18.04024887247485,14.99
2004-06-21,-0.004485188336891782,-0.004167187708941541,0.004310737220412271,-0.0009163914258573915,-0.02932915119401005,-0.0027879881194112915,0.017851713741804477,17.487428621198106,6.116516582197154,24.547766221458613,3.0061081398653027,35.035580942463184,16.959138636605424,15.26
2004-06-22,0.0021409314127897733,0.003629607775045978,0.011938494516016543,8.526379485765409e-05,0.012675110280422851,0.0025348556031881157,-0.06427643228795131,9.753180928906385,5.029804658811993,22.278511675837414,2.7412827801198456,34.373007648122375,16.031309449186395,14.31
